,sarcasm_label,sentiment_label,emotion_label,id,duration,spectral_centroid,spectral_bandwidth,pitch,energy,loudness,AUDIO_1,AUDIO_2,AUDIO_3,AUDIO_4,AUDIO_5,AUDIO_6,AUDIO_7,AUDIO_8,Unnamed: 0,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,TEXT_1,TEXT_2,TEXT_3,TEXT_4,TEXT_5,TEXT_6,TEXT_7,TEXT_8,TEXT_9,TEXT_10,TEXT_11,TEXT_12,TEXT_13,TEXT_14,TEXT_15,TEXT_16,TEXT_17,TEXT_18,TEXT_19,TEXT_20,TEXT_21,TEXT_22,TEXT_23,TEXT_24,TEXT_25,TEXT_26,TEXT_27,TEXT_28,TEXT_29,TEXT_30,TEXT_31,TEXT_32,TEXT_33,TEXT_34,TEXT_35,TEXT_36,TEXT_37,TEXT_38,TEXT_39,TEXT_40,TEXT_41,TEXT_42,TEXT_43,TEXT_44,TEXT_45,TEXT_46,TEXT_47,TEXT_48,TEXT_49,TEXT_50
211,0,1,joy,212,8.99,5124.734159424822,3563.2579634813924,1633.8812255859375,0.00012751746492,0.006790644,0.46931303783867223,0.49831924786341286,-0.0622514043207856,-0.7474640838987553,-0.44859730757601524,-0.02304079737383708,-0.5854349611552678,0.4630934721999274,211,-0.294605765044321,0.8819167934757273,0,-5.903043630625509,-0.35474260835203175,-3.3302603170882086,-1.0283993280957051,-2.0064356280710824,-1.7265453632928196,-3.239344467113906,1.1627448739685273,5.851793186677585,0.5830286473615481,-1.6129095943518095,3.804813128912309,1.5734264449267346,-0.6754174414836345,-0.6251168451315644,-6.189672116562878,-0.791167681465071,0.14427309831161808,1.3851504898219114,1.548428254420866,4.400208636185541,0.08492477114311317,0.3122570349171776,-2.1971309464746938,-0.8692711476729613,0.029964341080154416,0.24000342554507303,3.786567853482215,2.3231202462986538,4.0090594123724745,-2.66859331899479,-2.267003934318186,-0.44105304440745846,0.5467819697371833,0.81873157969515,-1.3646360831664093,-0.9170149903933554,-0.008945893398360272,-2.249558475784805,1.332604483094145,0.10768876404566535,-0.9296801713575502,1.0210945267945495,1.3286912097859123,2.018376103001448,-0.5648259718762616,-2.470934378674801,-3.035685196786812,-1.3226680848578254,-1.9824549981416109
212,0,1,joy,213,5.19,4974.8582037660735,3627.781232057725,1621.9083251953125,5.344458303309495e-05,0.004638312,-0.2342631416887518,0.6885810038470386,-0.24734737092355663,-0.5280552768793292,-0.1945925325103864,-0.19939414730997,-0.01582565620609068,0.9023632416327859,212,0.0,0.0,0,-0.9498461587006861,-2.0410621523684487,-4.1758415768778985,0.6271873966941588,1.627384690227617,-0.7226783052822684,-1.2568696008682296,-3.7847549509888125,-1.5596424304965508,0.20740383879175,1.7749407511016186,0.6771174687221375,-1.8318589973656048,-0.882082724539313,-0.49476812895522815,-0.5388207277481555,0.08423596065272483,-0.5045573930698869,1.2793701546392884,-0.4015902790611964,-1.0459778799824904,-0.16279730569738446,1.856813352692856,-0.9275794572070515,-1.8212497908030318,0.7445190578741252,-0.9857696026816058,-2.949527171380004,-0.21814642780120358,1.7992289955147567,0.9850809969859596,0.5832955050437683,1.3544052281451546,0.09811385115555213,-1.967235407331383,-1.2695551898058792,-0.42932466299412597,1.7332059741064192,-1.0379385160860006,1.0283429529994017,-1.6919035447167645,-2.9960313159548346,1.0224379771176384,-1.547493760156006,1.2243592883617869,-0.9736762417119729,-1.3566970105025402,-2.1556420245270833,1.2376008818558017,0.6505679911495186
213,0,1,joy,214,3.69,4285.805827075982,3784.4114719456247,1519.41015625,8.467424650550748e-05,0.005822409,1.2117048383745526,0.32285774645339976,-0.6619613841791911,-0.5853441299331714,-0.09122696927721019,0.6277550427649822,-0.054280748160308756,0.40886735537307684,213,0.9267961983312208,0.4042944267747737,0,4.379563604775654,1.7539441328291359,3.307336325339847,-0.7232483634809876,-2.8696321941209253,-1.3911523285608565,-2.7006380267483285,-2.917569184900992,-4.0903318542864096,-1.5972105423489225,-2.0806543454111406,-0.9476241148992917,-2.8696378083063196,-2.414196135177737,1.869994623992687,4.4121521700394,-2.0052979134125275,1.7551829293719936,2.624640094488655,1.6323581159530316,-3.5761446416206564,0.858256967506031,-0.6885042375225431,3.360316191848696,-0.00599632604770059,-4.392953579194064,-1.034756995806389,3.5587133100970725,1.3511899279537325,1.2383234559287692,-5.0927150645816175,-2.5026040959160176,-2.723232503455729,-1.9292553553998413,-0.1648173457760782,1.5908465212543748,-0.6830719122550248,-3.543974179982364,-2.871841415311882,0.8119131533768613,-1.0253144274024126,-2.7007182034035973,-3.276265466947403,-2.473330177909484,-2.8007527059309894,3.9558565305849807,-1.4626044331570254,-0.43697018159157736,-2.0094921036406226,-3.0042696377611624
214,0,1,joy,215,3.02,3125.7412053263997,2252.685064573715,1828.25732421875,0.0001988825481747,0.011617867,-2.2583966168286302,-2.0385704892945187,0.6024432049870015,1.1259061137286772,0.3132467086657872,-0.21621239976815118,-1.2339685124566107,-0.747435359861583,214,0.0,0.0,0,-3.647366817706126,7.0674047778634455,-1.2774367235732953,-0.4008883410617008,-4.495217107401086,-0.7733066024017337,0.06534438442391396,0.10882687813669445,-3.4538097889121535,2.3109614177402564,-0.15992786527218872,0.6491782993828644,-1.2897603328906855,4.076396036309607,0.054273950241967184,-3.0795854699516996,-0.7247137480855501,0.39370768860136524,0.5712725428513498,1.7646373312057273,1.8543162577076129,0.5074147597464334,0.2868950817096736,0.0931388100134119,-0.5494787123166724,-0.39295947818122584,2.1496438726063194,-1.2731233071405148,0.5185377693976404,0.1795898302699507,-2.2655519036772587,0.6832354945039361,-0.6555539410399056,0.2815252934727398,1.0498576403510014,-2.084462406801829,0.9150023280706026,-0.510284238399016,2.030435951435495,-0.8529708864660153,1.598896126827935,-0.2766851286505363,0.2683382490548245,0.07862045029313544,-1.5094573391791906,0.23937256430209308,0.6602627071525181,-0.6626369029305875,0.18515860982477267,0.2653933435881376
215,0,1,joy,216,2.48,2216.449554013765,2404.4516822863407,1414.3941650390625,0.0001703772545907,0.008825522,-0.34360146230377897,-0.03490017822125438,0.7498703735799203,-0.7581690991128618,-0.04733531319748256,-0.46049039980571704,0.4315845129174419,-0.1898161527774751,215,0.0,0.0,0,1.778806430137831,10.765368994916,4.687726376747221,-1.2171840274945036,7.434674442785731,-5.02242745923292,-2.3997473060563843,4.682168914663338,-0.3787650476377522,6.325220624158714,-1.8308210547288635,-5.367101783147903,1.6955282916685335,-6.1029766514515185,0.7579649366003408,-3.4842172612004956,10.105635474219472,10.336734936636656,-9.3335693073883,-2.0926815535515737,-4.347223207494584,-5.262098328898009,-0.36801741997415527,-2.4777578076546787,2.3230852871459606,3.5560749804203913,-2.9070653680529164,-1.3721814779137926,3.383328994872702,3.489908627818796,-3.076358125041642,-4.692856716848821,0.9980653427211841,-2.317262644534226,2.1990319418515494,-1.6129709232747105,1.6641170094209656,0.5917958935933726,-1.6421588026615237,-5.575792097383914,-2.2325027639060666,2.1029569372823835,2.28493601440254,2.695031789864105,-1.5915179508515904,0.7548137866194491,2.6665307976263497,-2.8066440197986067,0.7366092772443978,0.13830545666635008
216,0,1,joy,217,3.53,3181.13637762586,2633.6745215195806,1701.5408935546875,0.0002091003885711,0.0099857235,0.8994873333346979,1.057285411273986,-1.738473042348812,0.21751047217910713,0.16462775804077268,-0.36111128315772756,0.49236486272467844,-0.08695192869985835,216,0.0,0.0,0,3.1491013421770058,3.6989560105143378,14.892164066308197,6.6919787602782295,-2.0068907815075123,-5.72093415954447,-5.045661893214698,4.7937085732001545,9.222334829223442,8.24033736228773,-0.38166208389263323,8.088174314448846,1.0612854370878528,-0.1795379279199354,4.697176979974565,-6.104665278994273,-3.4685980917279906,-4.265732105758584,6.39353686662834,-0.41527075415031955,9.551036377349403,8.048733755528847,-5.7537709790558695,4.099836598413982,-0.057248106195362664,3.5894949830700353,-10.087004850272974,10.655747153779188,-1.4770103603781342,-5.666734744388218,-7.749185731091989,-0.2512857474319058,-0.2307623769999867,0.1980623767375599,1.2186340020666613,2.1596110186175643,-2.6073028770559,8.079969285082553,2.963634491885113,-1.7839194620513217,3.50820119414099,-4.239364230530825,0.6509813427103021,1.1670120904866002,-2.891995815220476,0.6065153409856022,-0.04367696860187309,-1.6452711416118269,3.507609287216443,-1.5205960166824135
217,0,1,joy,218,1.73,3638.612042756335,2628.1115026272087,1645.5718994140625,0.0002048433130905,0.009539409,-0.3176576328111933,-0.42299378991399744,-0.25615730663409064,0.7125650476526109,0.0032336680909927362,0.5246067706966115,-0.3874242667159929,-0.335195643222302,217,0.0,0.0,0,0.2666265726461929,3.5385861807277985,1.884885576680713,-6.709302977167459,-8.431091830306157,-1.4275841803926648,-0.33503406258554747,0.08207226279015933,-2.1822115711711585,3.09510817483719,-0.5661712385606097,-1.275410052840713,-1.5451100986202948,-4.743775771673173,3.039704212614136,5.0588756549162355,-1.685901207947858,0.11774866421126337,1.6380114684108273,-3.7865451567146127,0.07436550588205032,-0.22930452020997086,-4.406591090861756,-4.233491201479085,3.150328417908421,-4.175034505744504,-1.9395864122257558,5.5916868027074615,3.9511232981368525,-2.579841853497717,4.280870468611033,1.3786289151454862,-5.089015761764977,-1.0458513835627619,2.070036773323436,-0.3268669094324036,3.824920821720323,5.697424163973106,-3.0702630922077896,-4.027482432805209,3.511575202164174,-1.6286070738591536,2.5434813034163692,1.8660312064024356,0.700751998277259,4.353603024506716,0.3853873765826071,2.0190963952767453,-1.3115894229842953,-2.4268193565362774
218,0,1,joy,219,3.11,2653.197457895097,2482.486369285833,1839.42236328125,0.0002923667247914,0.012807985,-1.4487620684382163,1.0055984176283648,-1.2330615887271215,0.11650255152729097,-0.4352594049357615,-1.4157816906793024,0.9452435144425702,-1.2567621570388134,218,-0.9722137903157368,0.8916406810262842,0,-3.2161552277700896,0.23852714943915032,3.1299613034574554,-0.5302115469157996,-5.547305599672885,-2.6944278643803017,-3.026354866733952,3.8945848998709605,3.8151504915026404,5.304380539909166,-1.361429499012886,1.6960507500673396,2.6879936287558,2.440451930686469,2.276376347916287,-0.9792931259705748,1.32288737911332,-1.2607173949459036,1.1670847079116746,2.88707378317931,0.40588108690577956,-1.3748851616268263,-1.55512164875768,2.1978483144822096,-1.3757305981123646,-0.08162844939043357,-0.7727838928190119,-0.08485785521848432,-3.2252740936853894,1.929817101292128,-2.4456964118202933,-0.04556614309078458,0.08621823926399425,-2.2565746327115384,-3.523218031240781,4.85161597360994,-3.3924683835485983,1.9339612297384807,0.6407901263288457,1.3026426979100374,1.2009291190105817,1.973322360184857,-0.520617713371479,-1.7456333768382641,0.5437764945195407,-2.8861080555892458,-0.9694410377374937,-3.0829613305576906,-5.082507877414405,1.8526768734430803
219,0,1,joy,220,6.421333333333333,3864.568136998446,3421.995694314552,1880.0438232421875,1.0463563830551515e-05,0.0022970028,-1.9402207617572034,-0.7195300137234282,0.6097588279802131,-2.4680428748453798,0.20182911985721982,0.1860627533200563,0.564626553201411,0.7896620711111165,219,0.7321893839743726,0.9413183729293216,1,-2.6235289462366493,-1.4652368055647527,-0.8800478773350044,-1.9526280189317209,0.8164800698667487,-1.3447598210133285,1.5897200397743863,-0.31099362473599634,-1.7419016276121697,-1.8346914494596784,3.9293695439383987,-0.18313392920479526,-1.161579431940101,-1.7457271492305069,1.006448028772901,0.5000831776941788,-1.1180151124087592,-0.7170137749155493,-0.1399359134853102,1.0221401425794017,-1.3435411722405473,-0.06266120186120133,1.9590264768933754,-1.9215101115741495,3.886306897352017,1.578439997843517,-0.0031438766383158068,-3.085045983622364,0.13303955553588623,0.48727651880878686,0.3377429631771189,0.5698425831567256,1.2273385841035314,0.2588600148492632,-0.5993469260983143,-1.407001111987829,-0.780632336550487,4.3638870216785195,1.9980147319926573,-0.1129574751165634,2.2945146429679886,-1.8696570279196292,0.8747071934058488,-0.2793197403815483,-1.4204975222475675,0.3044386330924484,-0.8432556070415389,2.652768134354653,-0.5400422972227201,1.0426644917138925
220,0,1,joy,221,6.5,3624.990764316558,2763.205944983058,1806.361572265625,0.0003595713547713,0.01386101,0.47442450388037116,-0.15020757213955888,-0.3712926184764819,0.716283985532475,0.21612571451888307,1.4364504872769979,-0.8625626689926176,-0.09806217084749679,220,0.8185416629670902,0.8970597705209143,0,0.8115671434934311,-2.2733005190507027,3.955962585008003,-2.3946355911711437,-0.5508046452675556,-1.6946370170204679,1.5773171205739687,1.1794422917074379,-2.5741579306301583,2.0595829198791913,-0.46923738372944546,-0.9992852800719856,-0.8654071506305852,-2.249929476635128,0.7655141073814887,2.577628618124831,0.3721647649141151,-2.154914515722486,-0.23954120049479183,-0.3724928192370485,-0.8175211822199484,-0.5893858949904934,0.10176251555974197,-4.830130830670061,0.6729125090708421,0.4516286871513926,-0.8949898550782233,-0.1793104556070245,-2.230421167904185,-0.7011579865162701,-0.9512194265713261,0.8271663107466882,0.574718010627455,2.1100581766297224,-0.1512013580609633,-1.7466712463237806,0.545818288200838,2.3978327033355358,1.2204773784504945,-2.1956685478623204,-1.5917585082090646,-3.0123094745494736,2.0706563850232027,-2.4915976835839917,-0.3881190354762237,0.15493355312616058,-0.12537043212621368,1.5041244901806001,-2.2981035101163885,1.2898456442035928
221,0,1,joy,222,6.329977324263038,3119.861216455141,2737.1602383783797,1866.673583984375,0.000382157856669,0.014352508,-0.5333057872820479,-1.562572138003166,0.6505686035157106,0.2823826658724979,-0.8181091703289485,-0.1957523468725814,0.8627916977196957,-1.154824564284534,221,0.3949250898504507,0.8289393594133629,1,-0.8893413886486072,-5.974796068561704,-2.4679292331416964,0.642177991574224,2.7195587500628084,0.6187009143740723,-1.1830273923900931,-1.2385734452781627,-1.0838674568719728,-0.4868567538236213,-2.2132965555060875,-1.1916202153457731,-1.3543517529068496,-0.27471855022123276,-0.4465115284486677,-0.03834716429025914,-3.82962162097645,0.47748997422885664,0.9941902191871775,1.5945943561884572,-2.431847391386544,1.8119461889158972,0.7529913842403875,-0.6646650512329098,-0.39027006896856087,0.6318303957665163,-1.8035046207791543,1.3121759660357633,-0.20932507776385575,-0.6377581235015802,-0.061650526540386164,0.11566566349785645,1.2781047132436585,1.4494625570454238,-1.0580969916719611,-0.7816601272386999,0.80406466279391,-2.5994996102556245,-1.061999762761747,1.1478657131783878,0.1292938857439661,-0.8662813079518079,0.5724629049882686,0.7419386010397643,-1.1976539385220137,-2.648700406654532,1.137720279771508,0.17427920470541602,0.19040594389595036,2.599827724686854
222,0,1,joy,223,2.688,3751.4194312580153,3631.237347939132,1852.170166015625,3.3703141121400724e-05,0.003542844,-1.3826130932555538,1.6398564996163423,-1.037387298401301,-0.8161122144638548,-0.6988967463788434,-1.2407395632377494,0.4487564806523567,1.021737186026423,222,0.0,0.0,0,-3.0520876486850224,-0.5220877577603216,-4.085061940985579,1.5587744451855767,-4.979600325174795,-3.3878572425763815,-5.636815053127349,-8.696035236030728,1.7164286106130802,0.41474881878599595,-1.3019708417665528,0.6071531796544823,0.7146636348938352,-2.2074100616459944,-1.862284940063271,1.4821664514838488,-1.972721839960679,2.1308136119504137,0.738680183792211,-2.3689842277146598,-2.6277696131088324,4.149701259362795,0.6379472340656316,2.205545754033782,-2.388980977173451,-0.8326049444460646,-0.7680549777988028,2.7414494118717547,0.21541278378586692,-1.7265355379727783,0.1891680167577535,-0.5754197077229356,1.5690576141289603,-1.3859685525890444,0.2288491680216272,0.4678790509692245,-1.1960962021300778,0.08117182937827316,-0.2150775613273085,3.197535852491542,-0.5229301864425309,1.4314434450034472,-0.771595614271553,-1.4350043887311168,0.8086048026693216,-2.2178226218830437,-1.9535256914932702,-1.3657931367062863,-2.3417224347066723,-2.2214851543069263
223,0,1,joy,224,3.0,3797.7720483303,3069.149273629156,1962.155029296875,0.0005988294467363,0.017840315,1.092564329850953,0.5638640101268886,-0.64581431208279,0.13596263760437483,0.239073242857906,0.9713784534535812,0.7850561201375117,-1.257151105144047,223,0.0,0.0,1,-4.15356522997052,-9.036344897243659,-0.05060094766659873,1.2794871093187035,0.9962898643846474,0.7016881586776493,-3.0180435559127057,-6.294633022005857,8.226793156124279,-2.9562833405086706,-7.184867399269389,1.5293511959063337,0.18782475430865064,-2.0026098018493337,-7.955887464204863,-0.41161774353368463,0.15843899729059563,1.5662302128193435,-4.198603749893577,0.6444844546969721,-1.0786209832360212,2.93718417513882,-4.355723816557709,-0.3580420148970852,-0.12609235063931762,2.6104052388398435,1.0057747036584213,0.8353470236915354,4.31588930606808,-0.20414502818343008,3.4285701290900388,-0.5678426619227356,2.1959481239235776,-2.4377406563708597,-1.0118367665203563,-3.5830152804812005,-1.6487009849023848,-1.1669163324569942,-4.613976872253797,1.6047639906797544,3.460060497106973,-0.21768257296022975,2.5479401480933026,1.2498083310673895,-0.6828184628243336,0.019482194757131532,0.016459520692536367,1.2189084736557496,1.7600587448212828,-0.8361603115298581
224,0,1,joy,225,6.600430839002268,3021.1083691043327,2976.6361407517497,1657.301513671875,0.000137708554373,0.008762371,0.2684618444391874,0.6692999402710447,-0.06654693826321681,-0.37079696197128353,-0.4501033937687717,-0.8925551132286279,0.20502165386792828,-0.24234028088340534,224,0.152280586802364,0.8601294076495554,0,-0.43525744473707983,-0.6992035610190044,-2.0236403277827524,0.914939175799242,1.856840165461105,-2.191713410138429,1.1866017796250934,-3.6095514548976046,-1.3713676793112244,0.8633691637508274,0.3987024152733787,-0.4494183320159376,-0.5942788408886666,-0.562508566846777,-0.4867436862141632,1.0681332325378707,1.5511753817471665,-0.42415334428796947,1.1758774068133515,0.24540112799900257,0.6774706948181592,-0.3258190067583014,1.8296698157085804,0.35239328573658635,1.8490424820120257,0.30618887018692476,-1.0109376255397602,-0.8062038093828864,-0.526539605741649,0.5891678263820727,0.23060074272962042,1.1648330942094463,-0.14517291860104634,-0.19325298466425855,0.8559735002123167,-1.3065845940180185,0.24818055725865107,1.5567235729677253,0.2637771252621884,0.2492133328464794,0.6273347906573904,-1.3346190772667277,1.2192907695837858,0.24045229543570654,-0.05663129218838586,1.1477942359351367,-0.692795439424305,-0.46481156552818637,0.0474361755165702,0.25666616054694813
225,0,1,joy,226,4.5,3090.5417266883887,2552.169940005693,1675.5640869140625,0.0002608351972968,0.013391595,-0.2710122492162301,-2.148921530709125,0.04336218720086598,-0.263577847107169,0.5740569887068965,-0.2240345801941026,0.37124137981000954,-1.3218360519636505,225,-0.0370156089469131,0.968981664441027,1,0.5992766617476429,-1.4664240776023603,2.6970877057879146,0.030500078803654185,-0.5638285102351718,-1.8406250003582083,-1.690348299423659,-1.6454273686458556,-0.6739748731188226,2.4964258181612453,-0.6573609404109149,0.42716991962522566,-0.9215408605703513,-1.1951769859002899,-0.9015436817016376,-0.4601610110725629,1.7784078453614862,-1.0963707463804497,-1.71281732065879,-1.5002045437645997,1.1041330299324736,0.4164981444345471,-0.8298869281673693,-0.01509494809794476,0.9524901074416072,0.41471262992954006,1.1654657166461047,0.112715038827768,0.3668352636985741,-0.04528260994398367,0.0046805200476343345,1.223584267159045,0.16844173988426936,0.17115197549126213,0.7999973826892016,-0.36111494747700795,0.34503128136775235,0.03979386749741462,-1.4820375885423296,0.9707229891297692,0.1338477655416741,-1.0300780320102518,1.7668528399072565,0.3617762199307575,-0.5903349015006109,-0.9991633856996013,0.8154312290727372,-0.3529351844094028,1.2330721704616845,0.36393916067277166
226,0,1,joy,227,5.248,5501.06931146941,2976.621262072192,1895.4930419921875,0.0013666684792293,0.028531352,-2.6307081646835435,0.05268640925021495,0.24984799045929446,0.45121696235349573,1.1928904405426723,2.5880223130797955,-1.8604470131778026,-1.972920522983348,226,0.0,0.0,1,6.932235513596042,-0.5563286831220005,0.6588341542448911,-1.4386669263473637,8.42468767521748,-3.5000449258806023,-1.5974078510615821,-4.814642389497837,-0.9133291515253664,1.0946206858578704,-2.783074887149819,0.782714005794494,-4.759736567909686,-8.154930628743148,-0.8219178042852674,7.856782655469273,2.3205918409646706,2.63705141464067,-3.911692618122225,2.7226779609704055,-9.65872089993836,-2.7427767910580836,-1.389374465918404,1.5772929038672545,-4.041341267847512,-9.007081632978522,-2.370492498728854,3.30296487485207,-1.7131587362397613,6.279624000914182,3.6853945504354146,1.0484661934518134,-4.5080955575834505,0.3357460517516432,-2.2440948831357637,4.982556050388306,1.8010434754461029,-2.2254877964405777,0.6298325809428809,0.6978749060603673,5.019154982795651,-2.5323375790759646,0.16385473836525147,2.489256155682651,1.7396077514722417,-2.75668734874802,-2.908988565966051,-1.502239649703877,1.434751807204937,-0.4700361797474166
227,0,1,joy,228,2.27,2532.542885595911,2046.887816507189,1737.4779052734375,0.0001417840687106,0.009497717,0.5655142996888889,0.6050851662673414,-0.8066584473042765,-1.2557572051114112,2.9936722873366026,0.43498972619036363,-0.5938953613778581,0.03602807786773755,227,0.0,0.0,0,-3.259267108715171,-9.241016785061984,-1.620883717341465,-1.3934052643238752,-0.8191943143679543,3.1135899741134065,-1.9046212175687036,-4.81612521379928,0.0986084557306876,-0.29239383634256766,-0.2736176322724113,-0.19264886825096694,-3.030830883397411,-3.0961599951661736,-0.5798873841210358,-0.7194356193350507,0.470114404057925,0.010976735723341902,2.545565990261979,0.9566057538104453,-1.6028021041053233,-2.020751015164333,2.8993167790810883,1.6698797897754325,-1.0412580394571203,0.5023753663663892,0.13830615984790695,-1.9926939748063437,1.0690385164544702,1.618917072368139,1.8860464106161219,1.2107295933193822,2.7291656536447877,-0.7978255788807154,0.1972181098877719,-1.6740759564632346,0.8023327457165507,-0.09079882760736957,-0.13127104688968372,0.2510979758753918,0.3496506112271871,-1.4684977028580841,0.789178885104849,-0.9689317601007019,-0.8403904945989327,1.324585694109941,-1.5615429585227643,0.7325665760355604,-2.1146508864370097,-0.9911305186358399
228,0,1,joy,229,4.059977324263039,2216.7352682646983,2049.9608473240764,1603.4075927734375,0.0004268803157463,0.01604965,-0.03129503893551083,-0.5360132786720984,-0.23239620206657538,-0.4072469162963696,0.6345314212565041,-0.9692298021782535,0.6325347883510254,-0.33212193589474837,228,0.3429017971396274,0.9438284682213588,0,-0.2963357636553008,-2.8500500728663893,2.4856652454182284,-1.1707413323799594,-1.5151187976884803,1.6433617681737624,-1.4925481980947504,-3.773164827512164,-2.181240211698959,2.605625206554892,-0.22044474777479972,1.9367853694827728,-2.2596266287068754,-4.534190567656694,1.760329381529195,0.02230461460994937,-0.48952128666514827,-2.2812006699970855,-2.116726759154089,-2.8187240184504447,0.9109320007867541,-1.5295189106961369,1.7120141062793737,1.5391143351707934,0.5835460692694053,0.002914200705046305,0.7296975296249976,-0.10129234026618648,-1.2365421854693353,-1.8173901666499166,0.8631681484001611,2.4175221939498375,-1.8567360558686332,-2.306272403779069,-1.7924260297375962,0.09508506142533006,-4.528185891088438,-0.2721621123494682,-0.7156541814465314,0.3770402628458606,-1.1220456015156104,-0.41849193520913375,0.14072251034042998,-0.6485891944744627,1.303213189752127,-0.6732104010914925,1.9308365179156022,-1.9984372791416203,2.383437776689788,1.1952256542134136
229,0,1,joy,230,4.44,4042.187085498675,2634.867433695146,1686.490234375,0.0010523181904451,0.021850063,-0.5590974485463777,1.0092759534405258,0.4433538762585105,-0.3812138033398269,0.43399182112853973,0.34171739863871253,0.03215592750337232,0.44761899567720287,229,0.1574880860087945,0.412394756282346,0,-3.677809834685292,-10.066705588303387,2.003243936264842,-0.4084165547228833,3.1983580829789364,0.9537281040818495,-4.5870385255319786,-2.2194710814496075,1.2924884348021326,1.3657816798090983,-2.157664853887584,-0.09676339346920199,-0.38130201068396374,-0.4793735776636709,-0.0470188610633292,3.193701597339576,1.0573437681300595,1.68047862274194,-0.2855859536990463,-2.517446955989337,1.0603147129540287,3.404336528585624,-1.1510748083466011,2.1206175899398443,-2.835282251715934,-1.803793579249173,-0.007140369659039969,0.6018893278364467,1.8893305678267538,-0.26026532565042715,2.000243220841615,2.807982831928438,3.226759347690568,1.7394736332694771,-2.610381564566565,-0.7843212939141093,5.766536583913805,0.5180910814320419,-2.320258258173086,-0.8580552211107801,2.0805875701560925,1.7041235536812072,0.09411032865069335,1.22790159310393,3.5570271659635146,-0.8589182422741695,4.88818535761045,-2.3223538229993044,-1.8672753274095601,-2.2356122817701705
230,0,1,joy,231,3.65,3551.1107448496737,3185.916742862551,1831.8892822265625,7.732443969032658e-05,0.007018934,-0.381499566669494,2.4990466290779576,-1.1978575116442864,-0.4318881037837383,2.4817492756614823,2.6584800062552794,-0.45939412986361494,-0.7560077929754911,230,-0.8599907498943944,0.920169895837226,0,0.7709326607001198,-1.3545735507966825,-0.028924423740452954,-1.836830342771023,-1.7094257803642694,-0.5898217722293156,0.04382223513562675,-2.0320206124866207,-1.4755767282131889,0.9696658621450744,-1.8481235431022158,-1.2806316848337491,-2.1373911910224166,-0.4314570126955428,-1.0433931997813073,1.6496805266426557,2.644568024649319,-1.8364725649343163,0.5155580778516093,1.9892964459174132,-2.7358140706330394,-0.23204580027044963,0.5117664106348578,1.8727022839319418,0.7544089363789658,0.3007146570769667,0.5391555712494744,-2.132899004625664,0.11344797561104314,0.6766841937845386,0.39793515252337464,-0.4539360925617867,0.6306385984406654,-0.48453785711912023,0.2913523132630933,-1.1601184854075937,0.885031369213861,1.4093040543245634,-0.4477988322093119,-0.8005603059163524,-0.6442698965088014,1.013361263968656,0.3681931180798196,0.8512963763160843,-1.6740505867421047,0.5808668217992173,-0.8420003320105688,-0.5902283518203357,0.5514445112951242,-0.7917400038488727
231,0,1,joy,232,6.03,3943.4024052145,3357.256768959748,1648.9805908203125,9.694104106364832e-05,0.005655831,-0.131688853426099,0.42529314479606584,0.5356505303732908,-0.637190298305353,-0.5721462857593602,-0.15535270425112105,-0.2911510135830283,0.40536305571758047,231,0.0,0.0,0,-3.2639917879655607,-4.013227178253368,0.0920334459340797,-3.115387925494995,1.3696641539406036,-0.6693243928836939,-1.6577950490670432,1.9201566673143735,-1.2548389240340292,-1.1922273778138908,-2.4938171986066493,1.8506841792728537,2.797244021194201,-1.0307256793412465,0.6674350451311716,-3.5864634761927343,-1.7665386069512494,-0.7933077996376281,-2.383334484154057,-0.33705416434528845,3.3731491467770067,-3.615654142383425,-1.6879932281576226,-0.8903337390426008,-0.952886886080381,-3.3466064420880617,2.1999058294354916,3.596830682968954,-0.6778002160894033,0.5946771229871688,-1.3462856028210801,1.2662421731119688,-3.3553175853165564,0.8221667211908814,3.257533286634075,0.5315973956441032,1.010427190579081,1.8921301653695708,0.21056171055774775,1.0925359337674034,-1.1423153025533166,2.230600683286724,2.901061769448053,2.840040331229652,-4.13541158566974,0.16657747343933343,-1.1655840582231602,2.2688610440088786,0.9903146871632315,-3.9973693517868103
232,0,1,joy,233,2.19,2853.214388112211,2268.676517541983,1682.14697265625,0.00035767118831,0.014839755,-1.9438063465999642,-0.34810975047120224,-1.7068405598356644,1.070733218007228,0.07586125993305459,0.3870474838167301,1.2525050842008727,-0.3425218621394799,232,0.0,0.0,0,-3.6306529583563107,6.090283328602177,3.3077373625779067,-1.1496671566423857,-10.978695774800066,-1.1046014594708276,-2.5374494207654203,-7.40496419829248,3.303560872770512,4.758653252678419,-1.66825639041259,3.950609511019173,3.7470772289690273,-0.9581889851319693,-4.207210727294238,5.468492545210191,-2.714394256182263,1.7040775003803943,-3.2098398433153745,-2.498121713366849,-3.1251196188506696,4.647779621443823,5.144371721059213,1.9978188289115957,-2.949812032973621,6.720372748927458,0.7828169492373664,-0.2601323732029859,0.5228192230824376,-2.5866647186322775,1.9123043675809253,0.45904349658815163,-1.2437599780371333,1.0539075693855806,-0.564124480133523,2.1478965682583446,-0.8152106621284056,1.6013029040163154,1.3386290723015664,-0.6947228677681441,1.1202913210805354,0.538360244175945,-1.0303183421271633,-1.3330174638761996,-1.4649202800242602,-0.1470834601596691,0.4865766771171284,-2.5440555631755317,0.2243056600739356,-1.5057682041532692
